quarter,down,yardsToGo,possessionTeam,defensiveTeam,absoluteYardlineNumber,offenseFormation,playAction,dropbackType,qbSneak,yardsGained,pff_passCoverage,pff_coverage,leftReceivers,rightReceivers,secondsRemainingInQuarter,offense_mean_yards,defense_mean_allowed,log_matchup_ratio
3,1,10,NYJ,GB,36,Singleback,False,Other,False,2,Cover-1,Man,2,2,621,5.3671875,5.255506607929515,0.01343735797757246
2,2,3,BUF,KC,42,Singleback,False,Other,False,2,Cover-1,Man,3,1,659,6.552752293577981,5.435517970401691,0.12437816213095242
2,2,16,GB,NYJ,52,Empty,False,Traditional,,7,Cover-3,Zone,3,2,733,5.35,4.75,0.07456867695395482
1,2,13,LV,JAX,84,Shotgun,False,Traditional,,4,Quarters,Zone,2,1,587,5.480637813211845,5.4,0.009553952684358883
5,2,11,KC,TEN,86,Shotgun,False,Traditional,,18,Cover-1,Man,2,2,548,6.261133603238866,5.6607929515418505,0.06702016232653962
2,1,10,LAC,DEN,87,Shotgun,False,Traditional,,5,Cover-3 Seam,Zone,3,1,161,5.544303797468355,5.058426966292135,0.05854645229335221
3,1,10,JAX,IND,80,Shotgun,True,Run,False,8,Cover-3,Zone,3,1,365,5.907597535934292,4.913043478260869,0.11839206893677014
3,3,8,PHI,ARI,49,Shotgun,False,Traditional,,-10,Cover-0,Blitz,3,1,68,5.968487394957983,5.660678642714571,0.034923939887317595
2,1,10,PIT,PHI,32,I-Form,True,Rollout,,0,Cover-3,Zone,2,1,467,4.695652173913044,4.8933333333333335,-0.0253629981943902
1,2,10,CHI,GB,55,Shotgun,False,Traditional,,30,Cover-1,Man,2,2,384,4.95531914893617,5.248351648351648,-0.036172590979632796
4,2,8,PIT,TB,79,Shotgun,False,Other,False,-5,Cover-1,Man,2,2,777,4.684931506849315,4.884462151394422,-0.025632535510390433
2,1,10,NYG,SEA,72,Shotgun,False,Other,False,0,Cover 6-Left,Blitz,3,1,645,5.096846846846847,5.374757281553398,-0.03374738006434205
4,1,10,NE,BAL,20,Shotgun,False,Traditional,,-4,Red Zone,Zone,2,2,640,5.407331975560082,5.528942115768463,-0.014361151800356483
3,3,3,LV,DEN,13,Shotgun,False,Traditional,,0,Red Zone,Zone,2,2,154,5.4772727272727275,5.058295964125561,0.05068665813561998
2,2,4,JAX,LV,79,Singleback,False,Other,False,0,Cover-3,Zone,2,2,807,5.911885245901639,5.61437908496732,0.03395300532392832
3,3,6,IND,DEN,39,Shotgun,False,Traditional,,0,Quarters,Zone,2,2,124,4.804878048780488,5.046979865771812,-0.03054791228304277
1,2,9,NO,CIN,77,Singleback,False,Traditional,,0,Cover-3 Seam,Zone,2,2,742,5.911196911196911,5.3804780876494025,0.06140358781653669
4,2,10,PIT,MIA,50,Shotgun,False,Traditional,,0,Cover-3,Zone,3,1,374,4.662870159453303,6.086065573770492,-0.17035533542391668
3,1,1,KC,LV,109,Singleback,False,Traditional,,-7,Cover-0,Blitz,3,1,253,6.284848484848485,5.602173913043479,0.07636890740300785
3,1,10,SEA,ARI,35,Singleback,True,Rollout,,15,Cover-3,Zone,3,1,54,6.094907407407407,5.629482071713148,0.05253013102486374
5,3,1,KC,TEN,23,Shotgun,False,Rollout,,0,Cover-1,Man,3,1,317,6.258064516129032,5.687912087912088,0.06356235275170985
2,3,5,SEA,ATL,85,Shotgun,False,Traditional,,8,Cover-1,Man,3,1,153,6.115473441108545,6.104283054003725,0.0012283793208957517
2,1,10,BUF,GB,64,Shotgun,False,Other,False,4,Cover 6-Left,Blitz,3,1,290,6.5423340961098395,5.302631578947368,0.13916556614722808
3,1,10,PIT,NE,55,Singleback,False,Other,False,1,Cover-3,Zone,3,1,511,4.652272727272727,4.907869481765835,-0.03285569989379968
2,1,10,KC,IND,99,Shotgun,False,Traditional,,9,Red Zone,Zone,2,2,168,6.245472837022133,4.919421487603306,0.1548158138076333
2,3,1,PHI,JAX,39,Other,False,QB_Sneak,True,1,Cover-0,Blitz,3,1,348,5.935010482180293,5.397233201581027,0.06207503660776402
4,2,2,GB,MIN,64,Shotgun,True,Traditional,,5,Cover-3,Zone,3,1,310,5.3531669865642995,5.458244111349036,-0.012500850469408433
3,1,10,BUF,LA,66,Shotgun,False,Traditional,,0,Cover-3 Seam,Zone,2,2,37,6.536529680365297,5.436320754716981,0.12258334274339942
4,3,11,SF,LA,80,Shotgun,False,Traditional,,6,Cover-3,Zone,3,1,564,5.967365967365968,5.423529411764706,0.06256305895471817
2,1,10,NO,SEA,46,Shotgun,False,Other,False,13,Cover 6-Left,Blitz,2,2,97,5.89980732177264,5.364341085271318,0.062052051981936376
1,1,10,DEN,SEA,99,Singleback,False,Traditional,,0,Quarters,Zone,3,1,681,4.789247311827957,5.379110251450677,-0.07299748268106272
2,1,10,PIT,CIN,102,Shotgun,False,Traditional,,0,Cover-2,Zone,3,1,324,4.6439909297052155,5.369781312127237,-0.09070789410091888
2,2,5,HOU,DEN,48,Empty,False,Traditional,,0,Cover-3,Zone,3,2,304,5.078239608801956,5.035714285714286,0.005278085258654532
4,1,10,DET,SEA,72,Shotgun,False,Other,False,9,Cover-1,Man,2,2,128,5.988839285714286,5.3687258687258685,0.07148206499444548
1,3,6,ARI,SEA,39,Empty,False,Traditional,,26,Cover-3 Seam,Zone,3,2,746,4.677121771217712,5.375722543352601,-0.08709261855068337
1,2,10,NYG,BAL,41,Shotgun,False,Other,False,3,Cover-3,Zone,2,2,390,5.085393258426966,5.50996015936255,-0.05117811626314881
2,2,6,PHI,DET,16,Empty,False,Scramble,False,5,Cover-0,Blitz,3,2,472,5.924686192468619,6.6257928118393234,-0.07562506398059078
4,4,4,CHI,DAL,33,Other,True,Run,False,6,Cover-1,Man,2,2,442,5.008492569002123,4.894495412844036,0.014336812708288597
4,1,10,CAR,CLE,86,Shotgun,True,Traditional,,12,Cover-3,Zone,3,1,868,5.508120649651972,5.711267605633803,-0.02359623134182331
4,1,10,NE,GB,42,Singleback,False,Other,False,2,Cover-3,Zone,2,1,790,5.388211382113822,5.299781181619256,0.010598159925223762
3,2,2,DET,DAL,59,Shotgun,True,Traditional,,0,Cover-3,Zone,3,1,829,5.99554565701559,4.897025171624714,0.13024336889108845
4,1,10,LAC,CLE,73,I-Form,False,Other,False,0,Cover-1,Man,2,1,150,5.543157894736842,5.725995316159251,-0.021175816676535564
1,3,6,ARI,PHI,50,Shotgun,False,Traditional,,8,Cover-6 Right,Zone,3,1,259,4.716390423572744,4.882483370288249,-0.021296304291017084
4,2,10,NYG,SEA,23,Shotgun,False,Traditional,,0,Cover-6 Right,Zone,3,1,63,5.0807174887892375,5.415384615384616,-0.0405808559753707
2,2,16,DEN,LV,28,Shotgun,False,Traditional,,0,Cover-2,Zone,2,2,575,4.778969957081545,5.574837310195227,-0.09740806327404199
1,2,6,LA,CAR,71,Shotgun,True,Traditional,,7,Cover-3,Zone,2,2,469,4.890660592255125,5.456439393939394,-0.06924833603914335
4,3,5,DEN,SEA,83,Shotgun,False,Traditional,,5,Cover-3,Zone,2,2,201,4.7687366167023555,5.404990403071017,-0.07871805199366011
4,1,10,NO,SEA,42,I-Form,False,Other,False,4,Quarters,Zone,2,1,201,5.913461538461538,5.404214559386973,0.05882933954479218
2,2,7,CIN,CLE,77,Shotgun,False,Traditional,,5,Cover-3,Zone,2,2,702,5.562015503875969,5.712616822429907,-0.017436562060824248
3,1,10,NYJ,CLE,85,Shotgun,False,Other,False,3,Quarters,Zone,2,2,598,5.360623781676413,5.7109557109557105,-0.04104846159069005
4,2,3,DET,PHI,65,Singleback,True,Traditional,,0,Cover-3,Zone,2,2,696,5.982222222222222,4.889380530973451,0.12972966576507394
4,1,10,TB,GB,67,Shotgun,False,Traditional,,11,Cover 6-Left,Blitz,3,1,114,5.083798882681564,5.292576419213974,-0.025498780238455847
2,1,10,TEN,WAS,85,Singleback,False,Other,False,5,Quarters,Zone,2,2,836,4.959595959595959,5.386831275720165,-0.05228451791888736
4,1,10,LAC,HOU,52,Pistol,True,Traditional,,-2,Cover-1,Man,2,1,838,5.531512605042017,6.1558441558441555,-0.07062569151840833
4,4,13,CAR,SF,40,Shotgun,False,Traditional,,0,Quarters,Zone,2,2,27,5.523148148148148,4.857908847184986,0.08126523261627804
1,1,2,CIN,CAR,12,Shotgun,False,Other,False,2,Cover-1,Man,3,1,585,5.560928433268859,5.4593572778827975,0.01193544444685021
4,4,18,SEA,ATL,72,Empty,False,Scramble,,0,Cover-2,Zone,3,2,90,6.119815668202765,6.107806691449814,0.001317667836014279
5,1,10,NE,GB,61,Singleback,False,Other,False,5,Cover-3,Zone,2,1,496,5.381338742393509,5.3050108932461875,0.009148599290186916
4,1,10,BAL,MIA,59,Pistol,True,Traditional,,6,Cover-1,Man,2,2,684,5.558044806517311,6.07361963190184,-0.05849949501457841
2,2,11,NYG,DAL,40,Singleback,True,Rollout,,6,Cover-2,Zone,2,2,723,5.069351230425056,4.885844748858448,0.02300373219220148
1,2,4,BUF,GB,41,Empty,False,Traditional,,0,Cover-3,Zone,3,2,864,6.521640091116173,5.304347826086956,0.1367878695363081
2,1,10,BUF,KC,35,Shotgun,False,Other,False,7,Quarters,Zone,2,2,691,6.506818181818182,5.428270042194093,0.12041768110330688
3,2,6,KC,IND,26,Shotgun,False,Traditional,,2,Cover-6 Right,Zone,2,2,131,6.251004016064257,4.927835051546392,0.15435206082607872
1,2,8,ATL,SF,82,I-Form,False,Other,False,6,Cover-3,Zone,2,1,850,5.526427061310782,4.8449197860962565,0.08330422471582632
3,1,10,NE,MIA,73,Singleback,False,Traditional,,7,Cover-3,Zone,2,2,533,5.380566801619433,6.073469387755102,-0.07943913556354512
2,1,10,IND,DEN,35,Shotgun,False,Other,False,3,Cover-3 Seam,Zone,2,2,658,4.795880149812734,5.0244988864142535,-0.02890380746204702
1,3,6,SF,CAR,81,Shotgun,False,Traditional,,20,Cover-1,Man,3,1,823,5.967441860465116,5.452830188679245,0.0590991146018709
2,2,1,SF,CAR,79,I-Form,False,Other,False,1,Cover-3,Zone,2,1,154,6.0,5.480225988700565,0.05948746465604052
5,1,10,IND,DEN,35,Shotgun,False,Traditional,,1,Cover-3,Zone,3,1,600,4.792523364485981,5.02,-0.02877368361392076
3,3,7,LV,DEN,24,Shotgun,False,Traditional,,13,Cover-1,Man,3,1,242,5.464852607709751,5.011086474501108,0.05509619843984784
2,3,5,CLE,NE,44,Empty,False,Traditional,,7,Cover-1,Man,3,2,120,5.648648648648648,4.900383141762452,0.09049180399306177
3,3,7,MIA,NYJ,82,Shotgun,False,Traditional,,0,Cover-1,Man,3,1,528,6.190573770491803,4.7542857142857144,0.169932642420787
2,3,5,MIA,CIN,29,Shotgun,False,Scramble,,12,Cover-1,Man,3,1,24,6.177914110429448,5.359126984126984,0.09344594247502061
3,1,10,SF,SEA,90,Singleback,False,Other,False,0,Cover-3,Zone,3,1,628,5.988425925925926,5.401529636711281,0.0675239370644087
2,1,9,GB,MIN,101,Singleback,False,Other,False,2,Cover-3,Zone,2,2,610,5.352490421455939,5.457264957264957,-0.012466078817954767
3,1,6,DAL,NYG,16,Singleback,False,Other,False,1,Cover-3,Zone,3,1,107,5.523696682464455,5.67710843373494,-0.017838209610118325
2,2,8,DET,GB,32,Singleback,False,Other,False,4,Cover-3,Zone,2,2,860,5.968957871396896,5.292841648590022,0.07837678110964655
4,2,6,ATL,LAC,40,Pistol,False,Other,False,-2,Cover-3,Zone,2,1,773,5.527426160337553,5.876712328767123,-0.04014366970668019
4,1,10,BUF,NYJ,60,Singleback,True,Rollout,,-4,Cover-1,Man,2,2,547,6.507936507936508,4.745247148288973,0.20504743980259404
4,2,9,HOU,IND,73,Singleback,False,Other,False,1,Cover-3,Zone,2,2,329,5.065853658536585,4.921810699588478,0.018019745393446685
1,1,10,LV,LAC,108,Shotgun,False,Traditional,,5,Quarters,Zone,2,2,28,5.481900452488688,5.85876993166287,-0.043473376391130185
4,2,9,DEN,SF,67,Singleback,False,Other,False,0,Cover-1,Man,3,1,120,4.769230769230769,4.848,-0.01008756029959523
2,2,9,DET,PHI,36,Shotgun,False,Traditional,,4,Quarters,Zone,3,1,354,5.964601769911504,4.878587196467991,0.12913505677630774
3,2,8,ATL,CAR,74,Shotgun,True,Scramble,False,4,Cover-3,Zone,2,2,192,5.511578947368421,5.4718045112781954,0.004683931153942145
1,2,7,CIN,ATL,25,Shotgun,False,Traditional,,14,Quarters,Zone,3,1,441,5.554054054054054,6.096474953617811,-0.0614816278603546
2,1,10,KC,LV,35,Singleback,False,Other,False,0,Cover-3,Zone,3,1,840,6.24248496993988,5.562770562770563,0.07638696679932973
2,3,5,HOU,LAC,38,Shotgun,False,Traditional,,4,2-Man,Man,2,2,99,5.0559610705596105,5.8568181818181815,-0.09477523292676082
2,2,7,IND,DEN,38,Shotgun,False,Other,False,4,Cover-3,Zone,2,2,627,4.78544776119403,5.013245033112582,-0.028839474952362543
2,2,1,KC,BUF,80,Singleback,False,Other,False,3,Cover-6 Right,Zone,3,1,775,6.23,5.023529411764706,0.14008061457948442
4,3,6,IND,KC,74,Empty,False,Traditional,,5,2-Man,Man,4,1,658,4.783985102420856,5.431578947368421,-0.07991560472358249
1,1,10,CAR,CLE,15,Shotgun,True,Traditional,,5,Cover-3,Zone,2,2,113,5.510392609699769,5.7046511627906975,-0.02256941735131353
3,2,17,PHI,JAX,79,Shotgun,True,Traditional,,9,Cover-3,Zone,3,1,81,5.922755741127348,5.388560157790927,0.06173593253179059
2,1,19,GB,WAS,78,Shotgun,False,Traditional,,8,Quarters,Zone,2,2,109,5.346080305927342,5.386036960985626,-0.004776050851413889
3,2,10,MIA,NYJ,79,I-Form,False,Other,False,3,Cover-3,Zone,2,1,578,6.189795918367347,4.72865275142315,0.17315912894523403
2,1,10,IND,TEN,56,Singleback,True,Traditional,,0,Cover-1,Man,2,2,699,4.784386617100372,5.675438596491228,-0.10837584501092824
3,1,10,ARI,NO,85,Shotgun,True,Traditional,,5,Cover-3 Seam,Zone,3,1,895,4.7224264705882355,5.375757575757576,-0.0812128859120148
4,3,8,WAS,DAL,97,Shotgun,False,Traditional,,0,Cover-2,Zone,3,1,336,5.107142857142857,4.888382687927107,0.027354369137589544
4,3,12,LAC,DEN,27,Shotgun,False,Traditional,,0,Cover-0,Blitz,3,1,246,5.515723270440252,5.011013215859031,0.06109698950971618
1,3,5,ARI,CAR,24,Empty,False,Traditional,,4,Cover-1,Man,3,2,492,4.722935779816514,5.469043151969982,-0.09222293628962619
3,1,10,NO,CIN,30,Singleback,False,Other,False,-1,Cover-3,Zone,3,1,512,5.90978886756238,5.372277227722773,0.062224612954827674
4,1,10,LA,BUF,76,Shotgun,False,Traditional,,6,Cover-3,Zone,2,2,245,4.8954545454545455,5.018779342723005,-0.015498984854562295
3,2,4,LAC,CLE,86,Singleback,True,Traditional,,2,Quarters,Zone,2,2,509,5.50418410041841,5.703016241299304,-0.02311136511471911
3,1,10,NO,CAR,32,Singleback,True,Traditional,,13,Quarters,Zone,3,1,821,5.896551724137931,5.466292134831461,0.04957109517601477
1,3,9,DET,WAS,87,Shotgun,False,Traditional,,6,Quarters,Zone,3,1,531,5.960264900662252,5.391393442622951,0.06559318579009293
3,1,10,DAL,LA,52,Shotgun,False,Other,False,8,Cover-3,Zone,3,1,682,5.513002364066194,5.424882629107981,0.010405137267070066
2,1,10,MIA,CHI,35,Shotgun,False,Other,False,14,Quarters,Zone,3,1,113,6.183299389002037,5.811839323467231,0.04129034650457432
3,3,15,NE,NYJ,65,Shotgun,False,Traditional,,6,Cover-3,Zone,2,2,70,5.383838383838384,4.725378787878788,0.08179497471199652
4,2,15,NYJ,MIA,75,Shotgun,False,Other,False,4,Cover-1,Man,2,2,408,5.356031128404669,6.075356415478615,-0.0825790658783538
2,1,10,PHI,WAS,86,Shotgun,False,Scramble,,0,Cover-3 Seam,Zone,2,2,58,5.929166666666666,5.392638036809816,0.061968160436829504
3,1,10,CLE,LAC,85,Singleback,False,Other,False,0,Cover-3,Zone,2,2,347,5.651452282157677,5.852607709750567,-0.022984866090962515
4,3,9,DET,SEA,36,Shotgun,False,Traditional,,24,2-Man,Man,3,1,98,5.960352422907489,5.391221374045801,0.06562345912851868
3,2,8,DEN,IND,83,Shotgun,True,Traditional,,51,Cover-1,Man,3,1,492,4.759061833688699,4.9137577002053385,-0.019741291687163046
3,2,1,BAL,NO,77,Pistol,True,Run,False,6,Cover-1,Man,2,1,714,5.558943089430894,5.375,0.02172562882623234
4,2,10,LV,JAX,79,Singleback,False,Other,False,1,Quarters,Zone,2,2,853,5.480812641083522,5.395669291338582,0.010090260789939657
4,1,10,NE,BAL,85,Shotgun,False,Traditional,,0,Cover-3,Zone,3,1,180,5.38508064516129,5.504970178926441,-0.014196703162368972
2,1,10,PIT,MIA,76,I-Form,False,Other,False,3,Cover-3,Zone,2,1,794,4.633484162895928,6.071138211382114,-0.17255332558469771
3,2,5,DAL,PHI,90,Singleback,False,Other,False,6,Cover-3 Seam,Zone,2,2,544,5.518867924528302,4.8766519823788546,0.07838050191085626
3,2,5,HOU,IND,57,Shotgun,False,Traditional,,26,Cover-3,Zone,2,2,503,5.053398058252427,5.008196721311475,0.005628512689597834
3,4,1,PIT,NYJ,79,Singleback,False,QB_Sneak,True,2,Cover-1,Man,2,2,733,4.62979683972912,4.727788279773157,-0.012761478269397723
4,1,10,IND,TEN,55,Shotgun,False,Traditional,,5,Quarters,Zone,2,2,666,4.775510204081633,5.663019693654267,-0.1080842528443905
4,3,11,CHI,WAS,67,Empty,False,Traditional,,0,Cover-3,Zone,3,2,158,5.010593220338983,5.381632653061224,-0.04527789349410726
4,2,7,MIA,MIN,69,Shotgun,True,Traditional,,28,Cover-6 Right,Zone,3,1,780,6.199186991869919,5.449893390191898,0.08496126567816385
3,1,10,LAC,DEN,73,Shotgun,True,Traditional,,2,Cover-6 Right,Zone,3,1,88,5.496868475991649,5.0,0.06025612472672815
3,3,12,CLE,NE,87,Shotgun,False,Traditional,,13,Cover-1,Man,3,1,639,5.6397515527950315,4.904397705544933,0.08895452922662656
3,1,10,NE,BAL,84,Singleback,False,Other,False,-3,Cover-3,Zone,3,1,28,5.374245472837022,5.494047619047619,-0.014204653848145258
3,2,25,CAR,ATL,96,Shotgun,True,Traditional,,13,Cover-3,Zone,3,1,473,5.509216589861751,6.111111111111111,-0.0683447736488106
4,1,10,LV,TEN,24,Empty,False,Traditional,,0,Quarters,Zone,3,2,109,5.4707207207207205,5.6615720524017465,-0.022280635159582313
4,3,4,NO,TB,103,Shotgun,False,Traditional,,7,Red Zone,Zone,3,1,187,5.910133843212237,4.864811133200795,0.12479071057816152
4,1,10,SF,KC,95,Shotgun,False,Traditional,,20,Cover-2,Zone,2,2,219,5.97459584295612,5.430672268907563,0.06252137152165747
3,3,5,MIN,ARI,80,Shotgun,False,Traditional,,-6,Cover-2,Zone,3,1,66,5.31057268722467,5.648111332007952,-0.03981242266709606
2,2,10,DET,MIN,70,Shotgun,False,Other,False,2,Cover-6 Right,Zone,2,2,372,6.0,5.497872340425532,0.05740874493375904
4,1,10,CAR,CLE,98,Shotgun,False,Other,False,5,Red Zone,Zone,2,2,827,5.5264367816091955,5.694444444444445,-0.01951270115051356
1,1,10,CHI,MIA,90,Singleback,False,Other,False,0,Cover-0,Blitz,3,1,743,5.0,6.064908722109534,-0.1249692038419459
3,3,12,SEA,ARI,45,Shotgun,False,Traditional,,27,Cover-3,Zone,3,1,338,6.105747126436782,5.625,0.054240791373258615
1,1,10,NYG,CHI,35,Singleback,False,Other,False,11,Cover 6-Left,Blitz,2,2,90,5.071428571428571,5.829113924050633,-0.08972415086710925
3,2,13,MIN,WAS,75,Shotgun,False,Traditional,,0,Cover-6 Right,Zone,2,2,296,5.285714285714286,5.370672097759674,-0.010201315754784331
2,3,7,DET,WAS,42,Shotgun,False,Other,False,2,Cover-3,Zone,2,2,848,5.991228070175438,5.359756097560975,0.07282017463749581
3,3,2,PHI,MIN,83,Shotgun,False,Other,False,4,Quarters,Zone,3,1,556,5.916839916839917,5.490445859872612,0.04900008831653871
3,1,10,WAS,DAL,68,Singleback,False,Other,False,23,Cover-3,Zone,2,2,205,5.097560975609756,4.877272727272727,0.027581151941909965
3,1,1,DEN,JAX,11,Shotgun,False,Other,False,0,Cover-1,Man,3,1,351,4.857446808510638,5.3870333988212185,-0.06522513398671667
4,3,6,LV,DEN,39,Shotgun,False,Scramble,False,9,2-Man,Man,2,2,397,5.4584269662921345,4.993421052631579,0.05654436985548404
4,2,9,ARI,CAR,80,Shotgun,True,Traditional,,7,Quarters,Zone,2,2,508,4.721611721611722,5.480373831775701,-0.09373139511704698
3,1,3,CHI,HOU,13,I-Form,False,Other,False,-2,Cover-0,Blitz,2,1,592,4.989451476793249,6.138228941684665,-0.1343444589578352
1,1,10,ARI,PHI,37,Pistol,True,Other,False,-2,Cover-3,Zone,1,1,830,4.725776965265082,4.8791208791208796,-0.01965393329053693
3,2,7,HOU,PHI,61,Shotgun,False,Other,False,10,Cover-3,Zone,2,2,362,5.1041162227602905,4.864035087719298,0.030072256065407393
2,1,10,CHI,DAL,35,Shotgun,False,Other,False,1,Cover-1,Man,2,2,650,4.974736842105263,4.918367346938775,0.007093606973336418
1,1,10,DAL,TB,63,Singleback,False,Other,False,6,Cover-3,Zone,3,1,733,5.52,4.869047619047619,0.07947928041427738
4,1,10,LV,TEN,23,I-Form,False,Other,False,3,Cover-3,Zone,2,1,655,5.466367713004484,5.649237472766885,-0.021369583380808344
1,2,10,TB,PIT,69,I-Form,False,Traditional,,20,Cover-3,Zone,2,1,415,5.094795539033457,5.885654885654886,-0.09321681465807817
1,1,10,LA,SF,42,Shotgun,False,Rollout,,6,Cover-3,Zone,2,2,526,4.8979591836734695,4.835106382978723,0.007989939255077566
2,1,10,NO,BAL,46,Shotgun,False,Scramble,,13,Cover-1,Man,2,2,81,5.912213740458015,5.477227722772278,0.05003917795726654
1,2,9,WAS,MIN,84,Pistol,True,Traditional,,12,Cover 6-Left,Blitz,2,2,525,5.131086142322097,5.487288135593221,-0.04287500883909924
2,1,10,MIN,WAS,79,Singleback,False,Other,False,2,Cover-2,Zone,3,1,900,5.274122807017544,5.352941176470588,-0.009480800814274305
4,1,10,MIA,MIN,85,Singleback,True,Traditional,,13,Cover-3,Zone,2,2,853,6.243407707910751,5.501057082452431,0.08372007992141528
4,1,10,JAX,LAC,84,Singleback,False,Other,False,8,Goal Line,Blitz,2,2,473,5.883673469387755,5.839366515837104,0.004999936341788071
4,1,10,PHI,WAS,11,Singleback,False,Other,False,-1,Cover-3,Zone,2,2,850,5.912863070539419,5.346153846153846,0.065694691382576
4,2,2,LV,LAC,62,Shotgun,False,Traditional,,0,Quarters,Zone,3,1,667,5.460850111856823,5.844243792325057,-0.04431716360743638
2,3,2,LA,ATL,21,Shotgun,False,Other,False,3,Red Zone,Zone,2,2,613,4.900452488687783,6.123844731977819,-0.14397121791273296
4,1,10,BUF,MIA,51,Shotgun,False,Other,False,-2,Cover-3,Zone,2,2,436,6.484162895927602,6.052631578947368,0.04656783622379968
4,2,10,TB,LA,73,Shotgun,False,Traditional,,0,Cover-3,Zone,2,2,563,5.122448979591836,5.430913348946135,-0.03727339503283437
4,2,10,GB,BUF,62,Empty,False,Scramble,False,11,Cover-6 Right,Zone,3,2,440,5.340952380952381,5.021077283372366,0.03910465717978212
2,3,9,NO,LV,84,Shotgun,False,Traditional,,8,Cover 6-Left,Blitz,3,1,814,5.925714285714286,5.550755939524838,0.04291665363047702
1,2,11,PHI,JAX,38,Shotgun,False,Traditional,,16,Cover-3 Seam,Zone,2,2,630,5.898550724637682,5.376470588235295,0.06046175461988235
2,3,1,LV,HOU,55,Singleback,False,Other,False,13,Cover-3,Zone,2,2,199,5.448660714285714,6.120689655172414,-0.0765374704130733
2,2,15,DAL,TB,31,Shotgun,False,Traditional,,5,Quarters,Zone,2,2,412,5.52112676056338,4.871287128712871,0.07932696379915188
3,2,12,IND,TEN,46,Shotgun,False,Traditional,,-13,Cover-1,Man,3,1,82,4.775925925925926,5.643478260869565,-0.10577251135169063
1,1,10,CHI,NYG,91,Singleback,True,Traditional,,56,Cover-1,Man,3,1,300,4.966386554621849,5.665865384615385,-0.08416076005001484
4,2,10,WAS,DET,34,Shotgun,False,Traditional,,9,Cover-2,Zone,2,2,409,5.14392523364486,6.608421052631579,-0.1653675902948204
4,2,8,ARI,LA,50,Shotgun,False,Scramble,,0,Cover-3 Seam,Zone,2,2,231,4.713503649635037,5.418224299065421,-0.08742637984177672
4,1,10,NYG,JAX,47,I-Form,False,Other,False,2,Goal Line,Blitz,1,1,210,5.0846325167037865,5.397260273972603,-0.03794044606118046
4,3,3,ATL,CIN,37,Shotgun,False,Traditional,,7,Cover-2,Zone,2,2,761,5.508403361344538,5.359683794466403,0.017633698934537347
4,2,8,PIT,MIA,35,Shotgun,True,Rollout,,4,Cover-3,Zone,2,2,676,4.623873873873874,6.036363636363636,-0.1699721769441591
3,2,7,ATL,SEA,96,Pistol,True,Run,False,0,Cover-3,Zone,2,1,86,5.511530398322851,5.426666666666667,0.01002047873048803
3,3,10,NYJ,PIT,58,Empty,False,Traditional,,0,Cover-1,Man,4,1,320,5.353398058252427,5.9149377593361,-0.06505984547949957
