down,yardsToGo,absoluteYardlineNumber,quarter,offenseFormation,playAction,dropbackType,qbSneak,rushLocationType,pff_runConceptPrimary,pff_runPassOption,pff_passCoverage,pff_manZone,yardsGained,secondsRemainingInQuarter,leftReceivers,rightReceivers
1,10,31,1,SHOTGUN,0,,0,INSIDE_LEFT,COUNTER,0,Quarters,Zone,4,78,3,1
1,10,75,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,7,45,2,2
3,5,44,1,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,12,219,3,2
2,10,20,4,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,16,264,3,2
4,1,46,4,SINGLEBACK,1,TRADITIONAL,0,NONE,MAN,0,Cover-0,Man,0,47,2,2
2,10,35,3,SINGLEBACK,1,TRADITIONAL,0,NONE,OUTSIDE ZONE,0,Quarters,Zone,2,426,3,1
2,5,41,4,SHOTGUN,0,SCRAMBLE,0,NONE,NONE,0,Cover-2,Zone,0,90,2,2
2,10,24,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,13,849,2,2
1,10,25,1,SINGLEBACK,1,SCRAMBLE_ROLLOUT_RIGHT,0,NONE,OUTSIDE ZONE,0,Cover-3,Zone,9,507,3,1
3,5,40,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,663,3,1
1,10,12,1,SHOTGUN,0,,0,OUTSIDE_RIGHT,INSIDE ZONE,1,Cover-3,Zone,-2,273,2,1
1,10,55,3,SINGLEBACK,0,,0,INSIDE_RIGHT,MAN,0,Cover-3,Zone,9,124,2,2
3,10,73,2,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,13,305,3,2
2,10,29,4,SINGLEBACK,0,,0,OUTSIDE_LEFT,TRICK,0,Cover-2,Zone,-1,540,2,2
1,10,18,1,SHOTGUN,0,,0,INSIDE_LEFT,INSIDE ZONE,0,Cover-3 Seam,Zone,4,69,2,2
1,10,46,1,I_FORM,0,,0,OUTSIDE_RIGHT,OUTSIDE ZONE,0,Cover-3,Zone,4,778,2,1
1,10,53,1,SINGLEBACK,0,,0,INSIDE_RIGHT,COUNTER,0,Cover-1,Man,0,706,2,2
1,10,45,1,SINGLEBACK,0,,0,OUTSIDE_LEFT,OUTSIDE ZONE,0,Cover-3,Zone,5,1,3,1
3,2,30,1,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,58,417,2,2
2,3,33,3,SHOTGUN,1,DESIGNED_RUN,0,OUTSIDE_RIGHT,COUNTER,0,Quarters,Zone,3,28,3,1
1,10,43,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,27,3,1
2,7,42,3,SINGLEBACK,0,,0,INSIDE_RIGHT,MAN,0,Cover-1,Man,8,517,2,2
2,4,83,1,I_FORM,1,SCRAMBLE_ROLLOUT_RIGHT,0,NONE,OUTSIDE ZONE,0,Cover-3,Zone,0,627,2,1
1,10,32,4,SINGLEBACK,0,,0,INSIDE_LEFT,MAN,0,Cover-3,Zone,6,535,3,1
3,14,77,3,I_FORM,1,SCRAMBLE,0,INSIDE_RIGHT,OUTSIDE ZONE,0,Cover-3,Zone,11,597,2,1
1,20,22,4,PISTOL,0,TRADITIONAL,0,NONE,NONE,0,Cover-6 Right,Zone,7,712,3,1
1,18,45,3,SINGLEBACK,1,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,27,437,2,2
1,10,51,2,SHOTGUN,0,,0,OUTSIDE_LEFT,OTHER,0,Cover-3 Seam,Zone,1,352,2,2
3,8,62,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,0,284,3,1
2,17,36,2,SHOTGUN,0,,0,INSIDE_LEFT,POWER,1,Cover 6-Left,Zone,30,485,2,2
2,11,27,4,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-0,Man,16,120,3,2
2,10,61,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,16,430,2,2
1,20,85,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,18,97,2,2
1,10,85,1,SINGLEBACK,0,,0,INSIDE_LEFT,PULL LEAD,0,Quarters,Zone,6,640,2,2
3,12,21,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,-2,109,2,2
2,9,52,2,SHOTGUN,1,SCRAMBLE,0,NONE,NONE,0,Quarters,Zone,0,308,2,2
1,10,66,1,SINGLEBACK,1,TRADITIONAL,0,NONE,OUTSIDE ZONE,0,Cover-3,Zone,0,238,3,1
3,1,46,3,SINGLEBACK,0,,0,INSIDE_RIGHT,POWER,0,Quarters,Zone,4,58,2,1
2,20,57,4,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,13,467,3,2
1,10,79,2,I_FORM,1,DESIGNED_ROLLOUT_LEFT,0,NONE,OUTSIDE ZONE,0,Cover-1,Man,6,615,2,1
1,10,68,4,SINGLEBACK,0,,0,OUTSIDE_RIGHT,MAN,0,Cover-3,Zone,1,480,2,2
3,4,63,2,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-0,Man,0,237,3,2
2,15,41,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover 6-Left,Zone,33,321,3,1
3,8,33,1,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,3,329,4,1
3,2,40,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,10,704,2,2
1,10,55,3,SINGLEBACK,0,,0,INSIDE_RIGHT,OUTSIDE ZONE,0,Quarters,Zone,3,642,2,2
2,10,12,1,SHOTGUN,0,,0,INSIDE_LEFT,INSIDE ZONE,1,Red Zone,Other,3,580,3,1
1,10,17,4,PISTOL,1,DESIGNED_RUN,0,OUTSIDE_RIGHT,MAN,0,Quarters,Zone,2,641,3,1
2,19,84,3,SHOTGUN,0,SCRAMBLE,0,NONE,NONE,0,Cover-2,Zone,-8,474,2,2
2,9,43,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1 Double,Man,-2,223,3,1
2,8,61,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover 6-Left,Zone,0,864,3,1
1,10,55,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,70,2,2
2,7,21,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,9,672,2,2
2,25,66,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,49,250,3,1
1,10,25,2,SINGLEBACK,0,,0,OUTSIDE_LEFT,INSIDE ZONE,0,Cover-3,Zone,2,845,2,2
1,10,57,1,SINGLEBACK,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,695,3,1
1,10,46,4,SINGLEBACK,0,,0,OUTSIDE_RIGHT,OUTSIDE ZONE,0,Cover-2,Zone,1,329,3,1
2,10,11,4,SINGLEBACK,0,,0,INSIDE_LEFT,TRAP,0,Cover-1,Man,11,531,2,0
2,1,66,2,SINGLEBACK,0,,0,OUTSIDE_LEFT,OUTSIDE ZONE,0,Cover-3 Cloud Right,Zone,3,615,3,1
3,1,26,2,I_FORM,1,SCRAMBLE,0,NONE,NONE,0,Cover-3,Zone,0,416,2,1
1,10,44,4,SINGLEBACK,1,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,17,900,3,1
1,10,53,3,I_FORM,0,,0,OUTSIDE_RIGHT,OUTSIDE ZONE,0,Cover-3,Zone,7,637,2,1
1,10,85,2,SINGLEBACK,0,,0,OUTSIDE_LEFT,TRICK,0,Cover-3,Zone,3,307,3,1
1,10,31,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,0,770,3,1
1,10,59,4,I_FORM,0,,0,OUTSIDE_RIGHT,OUTSIDE ZONE,0,Cover-6 Right,Zone,6,525,2,1
2,9,86,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,11,825,3,1
4,4,60,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,572,3,1
1,10,41,2,SHOTGUN,0,,0,INSIDE_RIGHT,INSIDE ZONE,1,Cover-3,Zone,8,528,3,1
3,5,55,2,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-0,Man,0,347,3,2
3,1,79,2,SINGLEBACK,0,,0,OUTSIDE_RIGHT,MAN,0,Cover-1,Man,2,668,3,1
2,7,78,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,7,853,2,2
1,10,68,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,94,2,2
1,10,77,2,I_FORM,1,TRADITIONAL,0,NONE,OUTSIDE ZONE,1,Cover-3,Zone,12,744,2,1
1,10,60,2,I_FORM,1,TRADITIONAL,0,NONE,NONE,0,Cover 6-Left,Zone,-3,900,2,1
3,2,49,2,SHOTGUN,0,,0,OUTSIDE_LEFT,OUTSIDE ZONE,0,Cover-1,Man,3,851,2,2
1,10,25,3,PISTOL,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,472,3,1
1,10,35,1,SINGLEBACK,0,,0,OUTSIDE_RIGHT,INSIDE ZONE,0,Cover-1,Man,22,819,3,1
1,10,69,1,SINGLEBACK,0,,0,OUTSIDE_LEFT,INSIDE ZONE,0,Cover-3,Zone,2,693,2,2
1,10,68,1,SINGLEBACK,0,,0,OUTSIDE_RIGHT,OUTSIDE ZONE,0,Cover-3,Zone,6,161,2,2
1,10,53,4,SINGLEBACK,1,DESIGNED_ROLLOUT_RIGHT,0,NONE,OUTSIDE ZONE,0,Quarters,Zone,14,706,2,2
2,14,50,4,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-3 Seam,Zone,8,567,3,2
1,10,75,2,SINGLEBACK,1,SCRAMBLE,0,OUTSIDE_RIGHT,MAN,0,Cover-3,Zone,1,735,3,1
1,10,46,3,SHOTGUN,0,,0,INSIDE_RIGHT,INSIDE ZONE,1,Cover-3,Zone,4,4,2,2
3,2,67,4,SINGLEBACK,0,,0,INSIDE_LEFT,OUTSIDE ZONE,0,Cover-0,Man,-2,551,3,1
2,14,65,1,EMPTY,0,SCRAMBLE,0,NONE,NONE,0,Cover-3,Zone,22,131,3,2
1,10,18,4,SINGLEBACK,0,TRADITIONAL,0,NONE,NONE,0,Cover-6 Right,Zone,18,608,2,2
2,4,69,3,PISTOL,0,,0,OUTSIDE_RIGHT,OUTSIDE ZONE,0,Cover-3,Zone,3,404,2,2
1,10,49,1,I_FORM,1,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,0,715,2,1
2,8,69,3,PISTOL,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,5,57,2,2
2,8,32,1,SINGLEBACK,0,,0,OUTSIDE_LEFT,OUTSIDE ZONE,0,Cover-0,Man,8,536,3,1
3,1,66,1,SHOTGUN,0,,0,OUTSIDE_LEFT,INSIDE ZONE,1,Cover-0,Man,4,244,2,2
1,10,25,2,I_FORM,1,SCRAMBLE_ROLLOUT_RIGHT,0,NONE,POWER,0,Cover 6-Left,Zone,0,234,2,1
2,5,14,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,6,72,3,1
3,15,37,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,91,2,2
2,5,30,1,SINGLEBACK,0,TRADITIONAL,0,NONE,NONE,0,2-Man,Man,15,533,3,1
3,2,37,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,7,734,3,1
2,5,53,3,SINGLEBACK,0,,0,OUTSIDE_RIGHT,MAN,0,Cover-3,Zone,0,556,3,1
3,18,82,1,SINGLEBACK,0,,0,INSIDE_LEFT,TRAP,0,Quarters,Zone,5,44,2,2
1,10,25,3,SINGLEBACK,0,,0,OUTSIDE_LEFT,OUTSIDE ZONE,0,Cover-3,Zone,40,191,2,2
1,10,47,1,SHOTGUN,1,TRADITIONAL,0,NONE,OUTSIDE ZONE,1,Quarters,Zone,12,392,2,2
1,10,13,1,SHOTGUN,0,,0,INSIDE_LEFT,MAN,0,Cover-3,Zone,3,167,2,2
1,10,15,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,1,294,2,2
3,8,8,1,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Red Zone,Other,0,137,3,1
1,10,33,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,11,176,2,2
3,7,28,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,0,713,3,1
3,6,62,1,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,0,313,2,1
3,9,26,3,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,851,3,2
3,5,41,3,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,-12,251,4,1
1,5,5,2,JUMBO,0,,0,OUTSIDE_RIGHT,MAN,0,Cover-1,Man,5,823,2,2
1,10,77,3,SINGLEBACK,0,,0,INSIDE_RIGHT,INSIDE ZONE,0,Cover-3,Zone,5,710,2,2
2,6,14,1,SINGLEBACK,0,,0,INSIDE_LEFT,OUTSIDE ZONE,0,Cover-0,Man,4,34,3,1
2,4,69,1,SINGLEBACK,0,,0,INSIDE_LEFT,COUNTER,0,Cover-3,Zone,1,389,2,2
1,10,39,2,SINGLEBACK,0,,0,OUTSIDE_RIGHT,PULL LEAD,0,Cover-3,Zone,18,450,3,1
1,10,54,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,5,66,3,1
2,14,79,2,SHOTGUN,1,DESIGNED_RUN,0,OUTSIDE_LEFT,COUNTER,0,Cover-1,Man,17,321,2,2
2,7,52,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,4,633,2,2
2,5,7,2,SHOTGUN,0,,0,OUTSIDE_RIGHT,POWER,0,Cover 6-Left,Zone,3,900,3,1
2,14,32,2,SHOTGUN,0,TRADITIONAL,0,NONE,INSIDE ZONE,1,Cover-3,Zone,1,285,3,1
1,10,40,4,SHOTGUN,0,,0,INSIDE_RIGHT,INSIDE ZONE,1,Cover-3,Zone,1,684,2,2
2,4,5,2,I_FORM,1,TRADITIONAL,0,NONE,TRICK,0,Cover-0,Man,0,223,2,1
1,10,26,4,I_FORM,0,,0,OUTSIDE_RIGHT,MAN,0,Cover-3,Zone,1,599,2,1
2,1,73,3,SHOTGUN,0,,0,INSIDE_LEFT,OUTSIDE ZONE,0,Cover-3,Zone,2,98,3,1
3,3,97,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-0,Man,0,401,2,2
1,10,44,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,4,160,2,2
2,8,51,1,SINGLEBACK,0,,0,INSIDE_LEFT,COUNTER,0,Cover-3,Zone,19,443,2,2
2,5,43,2,SINGLEBACK,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,9,863,2,2
1,10,38,1,SINGLEBACK,0,,0,INSIDE_LEFT,OUTSIDE ZONE,0,Cover-3,Zone,4,298,2,2
1,10,73,4,SINGLEBACK,0,,0,INSIDE_LEFT,OUTSIDE ZONE,0,Quarters,Zone,7,532,3,1
2,7,16,3,SHOTGUN,1,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,264,3,1
2,10,25,4,SINGLEBACK,0,DESIGNED_ROLLOUT_LEFT,0,NONE,OUTSIDE ZONE,0,Cover-3,Zone,6,752,2,2
1,10,25,4,SHOTGUN,0,,0,INSIDE_RIGHT,DRAW,0,Cover-3,Zone,1,134,2,2
2,8,51,4,SINGLEBACK,0,,0,OUTSIDE_RIGHT,MAN,0,Cover-3,Zone,-2,252,2,1
1,10,75,3,PISTOL,0,,0,INSIDE_LEFT,PULL LEAD,0,Cover 6-Left,Zone,12,900,3,1
2,5,27,1,SHOTGUN,1,TRADITIONAL,0,NONE,OUTSIDE ZONE,0,Cover-1,Man,20,642,2,2
2,10,75,3,SHOTGUN,0,,0,INSIDE_RIGHT,INSIDE ZONE,1,Quarters,Zone,4,894,2,2
2,12,70,4,SHOTGUN,0,,0,INSIDE_LEFT,POWER,1,Quarters,Zone,5,478,2,2
2,10,69,1,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,9,559,3,2
2,10,32,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,2,191,3,1
1,10,25,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,235,2,1
2,11,39,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,12,421,2,2
1,10,20,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-6 Right,Zone,0,626,2,2
1,8,8,1,SHOTGUN,0,SCRAMBLE,0,NONE,NONE,0,Red Zone,Other,0,491,2,2
2,8,39,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,596,2,2
3,1,75,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,0,19,2,2
1,10,75,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover 6-Left,Zone,7,382,3,1
2,9,46,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-6 Right,Zone,20,552,3,1
1,10,79,2,I_FORM,1,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,692,2,1
2,4,78,1,SINGLEBACK,0,,0,INSIDE_RIGHT,TRAP,0,Cover-3,Zone,6,266,2,2
1,10,54,3,SHOTGUN,1,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,-4,687,3,1
1,10,76,2,SINGLEBACK,1,DESIGNED_ROLLOUT_RIGHT,0,NONE,PULL LEAD,0,Cover-1,Man,0,589,3,1
1,15,25,3,PISTOL,0,TRADITIONAL,0,NONE,MAN,1,Cover-3,Zone,8,355,3,1
1,10,71,1,PISTOL,0,,0,OUTSIDE_RIGHT,OUTSIDE ZONE,0,Quarters,Zone,3,893,3,1
3,3,87,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Bracket,Other,13,377,3,1
1,20,15,2,SINGLEBACK,0,,0,INSIDE_RIGHT,OUTSIDE ZONE,0,Quarters,Zone,7,276,2,2
3,11,89,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Red Zone,Other,9,892,3,1
1,10,74,3,SHOTGUN,0,,0,OUTSIDE_LEFT,INSIDE ZONE,1,Quarters,Zone,1,893,2,2
1,10,37,1,SINGLEBACK,0,,0,INSIDE_LEFT,POWER,0,Cover-1,Man,2,753,2,2
1,10,48,2,SINGLEBACK,1,DESIGNED_ROLLOUT_RIGHT,0,NONE,OUTSIDE ZONE,0,Cover-3,Zone,0,282,2,2
3,19,38,4,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,5,858,3,2
2,8,72,2,EMPTY,0,SCRAMBLE,0,NONE,NONE,0,Cover-3 Seam,Zone,0,771,3,2
1,10,34,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3 Seam,Zone,16,641,2,2
1,10,69,2,SINGLEBACK,0,,0,OUTSIDE_RIGHT,OUTSIDE ZONE,0,Cover-3,Zone,7,354,3,1
2,8,73,1,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,3,432,2,2
3,1,57,1,PISTOL,0,,0,OUTSIDE_RIGHT,MAN,0,Cover-0,Man,3,361,3,1
3,13,22,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,14,368,3,1
2,2,98,4,SINGLEBACK,0,,0,OUTSIDE_LEFT,OUTSIDE ZONE,0,Cover-1,Man,1,154,3,1
1,10,71,3,SINGLEBACK,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,30,3,1
1,10,66,3,SINGLEBACK,1,TRADITIONAL,0,NONE,OUTSIDE ZONE,0,Cover-3,Zone,9,477,3,1
1,10,60,1,SHOTGUN,0,,0,INSIDE_LEFT,POWER,0,Cover 6-Left,Zone,0,864,3,1
3,16,16,3,SHOTGUN,0,SCRAMBLE,0,NONE,NONE,0,Cover-2,Zone,0,282,3,1
2,3,40,1,SHOTGUN,0,,0,INSIDE_RIGHT,INSIDE ZONE,1,Cover-3,Zone,7,230,2,2
1,10,36,3,SHOTGUN,0,DESIGNED_RUN,0,OUTSIDE_LEFT,COUNTER,0,Quarters,Zone,0,373,2,2
3,2,33,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,0,175,3,1
1,10,36,1,I_FORM,1,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,0,825,2,1
3,7,60,1,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,418,2,2
3,6,41,3,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,693,3,2
1,10,40,4,SINGLEBACK,1,TRADITIONAL,0,NONE,OUTSIDE ZONE,0,Quarters,Zone,40,856,2,2
2,7,19,2,SHOTGUN,1,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,8,852,3,1
2,4,27,1,SINGLEBACK,0,,0,OUTSIDE_LEFT,INSIDE ZONE,0,Cover-3,Zone,-2,437,3,1
1,10,56,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-2,Zone,7,140,2,2
3,1,29,4,SHOTGUN,0,,0,INSIDE_LEFT,INSIDE ZONE,0,Cover-2,Zone,8,173,3,1
3,9,39,3,SHOTGUN,0,SCRAMBLE,0,OUTSIDE_RIGHT,NONE,0,Cover-3,Zone,10,12,3,1
3,9,58,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,0,121,3,1
2,11,61,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,7,62,3,1
1,10,24,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,10,415,2,2
1,10,20,1,SINGLEBACK,0,,0,INSIDE_LEFT,INSIDE ZONE,0,Cover-3,Zone,4,261,2,2
2,17,21,2,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,9,251,3,2
3,3,52,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,726,3,1
1,10,49,1,SINGLEBACK,1,TRADITIONAL,0,NONE,OUTSIDE ZONE,0,Cover-3,Zone,17,818,3,1
2,3,3,4,SHOTGUN,0,,0,OUTSIDE_LEFT,INSIDE ZONE,1,Red Zone,Other,3,444,3,1
2,2,27,2,PISTOL,0,,0,INSIDE_RIGHT,OUTSIDE ZONE,0,Cover-3,Zone,0,251,2,2
1,10,42,3,SHOTGUN,0,,0,INSIDE_LEFT,TRAP,1,Cover-3 Seam,Zone,3,760,2,2
1,10,53,4,SINGLEBACK,0,,0,INSIDE_LEFT,OUTSIDE ZONE,0,Cover-1,Man,4,418,2,1
1,1,99,1,JUMBO,0,,0,OUTSIDE_LEFT,MAN,0,Goal Line,Other,0,531,2,0
2,5,5,4,WILDCAT,1,DESIGNED_RUN,0,OUTSIDE_RIGHT,INSIDE ZONE,0,Cover-1,Man,4,225,2,1
2,4,60,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,2-Man,Man,5,449,2,2
2,12,2,2,SHOTGUN,0,DESIGNED_RUN,0,INSIDE_LEFT,DRAW,1,2-Man,Man,-1,84,2,1
1,10,74,1,I_FORM,0,,0,OUTSIDE_RIGHT,POWER,0,Quarters,Zone,0,419,2,1
3,11,29,2,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,33,3,2
1,10,63,4,SHOTGUN,0,TRADITIONAL,0,NONE,PULL LEAD,0,Cover-1,Man,-3,682,2,2
2,5,49,4,SINGLEBACK,0,,0,OUTSIDE_RIGHT,MAN,0,Quarters,Zone,17,826,2,1
2,10,82,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,9,33,3,1
1,10,35,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,14,91,2,2
2,5,59,4,I_FORM,0,,0,OUTSIDE_RIGHT,INSIDE ZONE,1,Cover-3,Zone,-2,113,2,1
3,2,71,3,SHOTGUN,1,TRADITIONAL,0,NONE,POWER,0,Cover-1,Man,3,287,2,2
3,10,59,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,8,895,2,1
1,10,61,3,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,0,141,3,2
2,2,33,1,SHOTGUN,1,SCRAMBLE,0,OUTSIDE_LEFT,NONE,0,Cover 6-Left,Zone,11,575,2,2
2,2,33,2,SHOTGUN,1,TRADITIONAL,0,NONE,INSIDE ZONE,1,Quarters,Zone,0,505,3,1
1,10,24,1,PISTOL,0,,0,OUTSIDE_LEFT,MAN,0,Quarters,Zone,4,505,1,1
1,10,75,1,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,24,585,2,1
2,5,21,2,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,4,483,3,1
3,25,10,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,10,558,2,2
2,7,28,4,SINGLEBACK,0,,0,INSIDE_RIGHT,MAN,0,Cover-1,Man,3,182,3,1
1,10,45,3,SINGLEBACK,0,,0,INSIDE_LEFT,OUTSIDE ZONE,0,Cover-3,Zone,9,445,2,2
3,5,73,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,9,166,2,2
2,4,37,2,SHOTGUN,0,,0,INSIDE_LEFT,DRAW,1,Quarters,Zone,7,339,3,1
1,10,56,2,SINGLEBACK,0,TRADITIONAL,0,NONE,NONE,0,Cover-3,Zone,7,610,2,2
3,2,37,2,SHOTGUN,0,DESIGNED_ROLLOUT_RIGHT,0,NONE,NONE,0,Cover-1,Man,0,307,3,1
2,6,77,1,SINGLEBACK,0,,0,INSIDE_LEFT,POWER,0,Cover-2,Zone,1,156,2,2
2,10,28,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,5,339,2,2
3,9,87,2,EMPTY,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,0,743,3,2
1,10,70,3,SINGLEBACK,0,,0,OUTSIDE_RIGHT,MAN,0,Cover 6-Left,Zone,3,197,2,2
1,10,17,2,I_FORM,0,,0,INSIDE_RIGHT,OUTSIDE ZONE,0,Cover-3,Zone,4,491,2,1
1,10,72,4,SHOTGUN,0,,0,INSIDE_RIGHT,POWER,0,Cover 6-Left,Zone,5,689,2,2
2,10,55,4,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,10,66,2,2
1,10,58,2,I_FORM,0,,0,INSIDE_LEFT,COUNTER,0,Cover-3,Zone,8,266,2,1
1,9,91,1,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Red Zone,Other,0,254,2,2
3,13,30,3,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Cover-1,Man,19,51,3,1
2,19,48,3,SINGLEBACK,0,,0,OUTSIDE_RIGHT,MAN,0,Cover-6 Right,Zone,7,281,3,1
1,15,80,5,SHOTGUN,0,TRADITIONAL,0,NONE,NONE,0,Quarters,Zone,4,587,3,1
